,artist_id,MBID,artist_name,encoded_artist_id
20057,5399,316f2aab-3477-4c62-bb08-eb04dcdcc18f,deadmau5 feat. Rob Swire,21
20088,420010,,DJ Jazzy Jeff & Fresh Prince feat. Christopher Williams,1842
20158,176473,0d89d485-77b4-45b2-b480-4e556425823b,Henry Mancini & Johnny Mercer,876
20215,461933,b9348d59-b91b-423f-847b-8db155a0653b,Judy Garland & Ray Bolger,1983
20278,14533,6be3da98-8f11-4d6a-9ee0-39f862ba4ce4,Alan Jackson,63
20279,386213,a63df8c3-28e4-41db-bac2-c6c6e8ff8f28,Type O Negative,1723
20369,89028,1b8f2382-885c-4fd2-b3d3-3ff55ba260e8,D & F,493
20426,330575,1b37dcf1-0ae1-4e62-8994-5b6e2d98b6cc,Spiritualized,1541
20532,304049,,RZA & Flatbush Zombies,1435
20540,33065,,Astor Piazolla & Kronos Quartet,166
20759,161570,,Tyga & Game,800
20775,200041,,Lil Kim feat. 50 Cent,977
20801,22756,0eaa4a38-6bc3-46aa-91be-563f1fa86e16,André Rieu & His Johann Strauss Orchestra,107
20885,300155,2eeba1d4-f67d-45be-a22e-ab73e925aa43,Roni Size & Reprazent feat. Bahamadia,1418
20898,67058,,Cannonball Adderley & Ray Brown,384
20967,16783,,Alex M.O.R.P.H. & Protoculture,76
21059,31295,,Arthur Rubinstein & Josef Krips,154
21083,236252,a96ac800-bfcb-412a-8a63-0a98df600700,Modest Mouse,1135
21161,273056,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh,1311
21200,156983,,Joseph Haydn,775
21302,365030,e69c8ccb-25b1-4c4a-89c6-8fdad1172951,The Pillows,1652
21330,153305,,Flo Rida & Avicii,752
21391,264960,8aa5b65a-5b3c-4029-92bf-47a544356934,Ozzy Osbourne,1268
21415,162387,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,806
21421,221396,,Masta Ace & Edo.G,1069
21494,281542,2996c6a2-215d-4f78-aed6-81a130b04816,Prodigy,1348
21626,161819,8559df00-6489-4e23-83dd-d43e3ec4745c,Gang Starr,803
21686,75928,0837d2bc-ceb6-4512-9490-b30f5c0390fa,Chinese Man,437
21696,38031,4489b722-9c35-474d-9f45-f1a6159a61a6,Baden Powell & Mauricio Einhorn,192
21807,169407,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,Good Charlotte,842
21893,223775,,Max Richter & Elissa Lee,1080
21949,309884,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,Schiller & Alex Fokin RadioBand,1459
21985,249074,3fb418fa-3c6e-412a-9218-12adb0408192,Neurosis & Jarboe,1198
22084,49737,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Bjork & David Arnold,266
22200,184194,,King Diamond & Black Rose,914
22220,451183,1c009a08-74d1-4682-bc56-8bfbe9e66b62,Jeremih,1932
22326,401750,1e9c35cb-5abf-4a73-b014-53745dac3466,Wiley & Wretch 32,1771
22362,78968,7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d,Chumbawamba & Credit to the Nation,446
22371,35355,410c9baf-5469-44f6-9852-826524b80c61,Autechre,174
22445,179620,578c1e77-4756-44dd-86a9-b1e71a5b635e,Jóhann Jóhannsson,895
22512,441084,076caf66-1bb1-4486-8f46-910c83441eab,Indochine,1890
22676,340504,,Susumu Yokota & Rothko,1587
22698,125614,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,Method Man & Mary J. Blige,633
22757,276915,1997bee8-1b6c-4571-a254-ae67f4156339,PJ Harvey & Gordon Gano,1331
22857,274779,02f4c1ff-65e0-4412-8e8b-6239b0faecb5,Phoenix,1320
22884,176746,,The Heptones & Lee Perry,878
22925,74545,4e954b02-fae2-4bd7-9547-e055a6ac0527,Raekwon,421
22967,87347,,The Crystal Method & Riot Games,483
23008,312689,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez & the Scene,1472
23019,40052,86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,Barenaked Ladies & Sarah Mclachlan (Holiday),198
23061,346433,d13f0f47-36f9-4661-87fe-2de56f45c649,Tegan & Sara %2B The Lonely Island,1609
23074,72136,,Gustavo Cerati & Andrea,407
23091,23696,0c62ad8b-aeaa-4bdf-a17e-c800d3745ea4,The Andrews Sisters & Guy Lombardo,114
23159,203890,,London Symphony Orchestra & André Previn,998
23161,75440,9118f524-be76-4eaf-875c-ccf15e2a2ad6,Chief Keef,431
23178,12534,961e5f55-cfe5-4605-965d-028a40242e7e,Agonoize,53
23218,314991,b97c5aad-078c-4a88-a6ff-42251bb80f26,Shaggy & Rayvon,1479
23251,315200,726cb350-d775-4e07-b006-898555f24b0d,Shakira & Alejandro Sanz,1480
23410,171499,084308bd-1654-436f-ba03-df6697104e19,Green Day & Oasis & Eminem,854
23569,440753,49b3d53a-ccd8-4074-ab31-b39145f66d48,Incognito,1887
23571,80485,8f92558c-2baa-4758-8c38-615519e9deda,The Clash,454
23618,41687,,B.B. King & Bobby Bland,212
23676,36823,0c3505e7-d884-43cf-9028-d318607190a4,Azealia Banks,183
23694,223775,509f20b2-5df3-4aec-9bbc-002131fb3f99,Max Richter,1080
23712,413961,5f3b32e5-efb5-4096-9260-587c155e50b7,Cosmic Gate & Emma Hewitt,1818
23763,67058,564196ba-4545-4872-87a0-4a12fdf91d0b,Cannonball Adderley  Miles Davis,384
23796,87296,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles feat. Robert Smith,481
23814,337559,,Sublime & JUN Miyake,1575
23938,3452,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2 Pac & Outlawz,9
23968,463622,11ed83a4-0097-4322-aa1e-8fea09def405,Justin Timberlake,1989
23984,144,8ea020f3-fe94-4ca4-b4d8-94cbf9dad3eb,09. Inna,1
24039,152731,43202220-c6d1-4399-a2d2-0c4f8de0a65a,Fleetwood Mac & Christine Perf,749
24054,245266,cfffe7df-e14f-47f5-a70d-175768f8fb4a,Nancy Wilson & George Shearing Quintet,1176
24186,425978,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire Feat. Raphael Saadiq",1848
24216,56683,5441c29d-3602-4898-b1a1-b77fa23b8e50,David Bowie & Queen,316
24261,55251,1a79fc33-3cfb-4736-9042-b6b9e8ce4fe9,Boney M.,305
24285,231436,14404e83-c401-4d4b-bba8-73dac56cb33d,Mika,1120
24343,62444,10a9ff92-9637-4498-afea-7044b2ab0dc0,Busta Rhymes,359
24409,319024,f6f2326f-6b25-4170-b89d-e235b25508e8,Sigur Rós & Steindór Andersen,1492
24426,125614,,Method Man & Kelly Price,633
24448,227779,2841d983-f8c3-432a-af02-7407a84580a8,Merzbow,1100
24556,438990,,Iggy & The German Kids,1881
24565,26802,,Tom Jobim & Elis Regina,128
24708,208250,705076ef-a0c5-472f-bebd-3e72174fcaf4,Luciano Pavarotti & Sting,1012
24737,60947,b5179744-f217-4455-9d8b-17b8d4fdeb93,Buckethead & Friends,345
24826,82146,,Snoop Dogg ft Busta Rhymes & Chris Brown,463
24839,179907,31a88d29-827e-4c67-ad46-e47fab0de3c1,Justice feat. Uffie,896
24841,325895,1302c7ad-e6b5-433c-b172-0debf9f82d68,Solarstone & Orkidea,1528
24875,191873,adf017f5-76d6-4d31-b1b9-a0211675e7c2,Lalo Schifrin & Orchestra Ensemble,946
24912,184631,576134a6-9f1f-4bfa-af04-4848195849ca,King Tubby,917
24914,76766,,Chris Brown & Usher,439
24927,50474,d15721d8-56b4-453d-b506-fc915b14cba2,Black Keys,269
24953,204586,9b58672a-e68e-4972-956e-a8985a165a1f,Lord Of The Rings 2 Soundtrack,1001
25006,448656,,Jay-Z,1922
25019,60947,b5179744-f217-4455-9d8b-17b8d4fdeb93,Buckethead & Travis Dickerson,345
25171,105453,40245e63-a2f3-499a-88d2-73ee41dc38c8,David Wise,538
25253,325564,5193ce6b-a315-4c50-ae49-54e69ffbc988,The Soft Machine,1525
25258,351125,,The Bloody Beetroots feat. Tai & Bart B More,1621
25463,285155,5803c81e-739a-4057-9a5c-cf84e55db630,Quincy Jones & Bill Cosby,1360
25467,203829,,London Philharmonic Orchestra & Horst Stein,997
25520,40849,33016969-a911-4069-a7ad-21baed73e757,Steven Wilson,204
25702,418027,e0b0aca5-4e1a-4f75-a598-463ffdc894e9,Dizzy Gillespie & Charlie Parker,1836
25764,136301,0c502791-4ee9-4c5f-9696-0602b721ff3b,E.L.O,686
25795,314991,,Shaggy & Sean Paul,1479
25849,87296,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles & Robert Smith,481
25943,135382,fa34b363-79df-434f-a5b8-be4e6898543f,"Einaudi, Ludovico",683
26010,453409,3fafbf97-f5c4-4500-b55d-0cfa457ba686,Jimmy Smith,1941
26029,206766,b5997eef-2516-491a-a10e-5cee842bbcdc,Louis Prima & Phil Harris,1007
26148,83974,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,Common Feat. The Last Poets,472
26170,66161,1015b5e3-8e3d-4d78-806a-c530cf742e66,Cal Tjader & Carmen McRae,373
26298,386651,3211d37e-b26a-4789-b4e1-62a0a20df959,UFO,1729
26383,451926,d24fb461-dee8-41fc-bb15-2f13bb2644a6,Jessie J feat Big Sean & Dizzee Rascal,1935
26485,418280,482c09c0-fe65-424f-b9e7-9ec08a999a2f,"Django Reinhardt & the Hot Club de France Quintet w_Stéphane Grapelli, violin",1837
26486,206918,,Lou Reid & Carolina,1008
26515,103018,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,The Citizens of Halloween & Danny Elfman,528
26520,141934,05c35c95-dcbd-4492-b091-7f05a2091d47,Eric Clapton & Buddy Guy,712
26538,281608,,Joey Bada$$ & Rokamouth,1349
26610,123386,,Duke Ellington & Joh Coltrane,621
26628,88077,,Current 93 & Antony,488
26663,144524,b4d32cff-f19e-455f-86c4-f347d824ca61,The Eurythmics,719
26702,420010,91ad641b-3b6f-4220-8352-f3f5f909d4e0,DJ Jazzy Jeff,1842
26972,203890,,London Symphony Orchestra & Antal Doráti,998
26976,280742,3a07764c-7cc5-42e9-8205-3de7532f4771,prettylights,1344
27077,106809,719db6b1-0d91-458c-8d18-875ec44105bf,David Sylvian & Ryuichi Sakamoto,542
27177,117020,,DJ Premier & Bumpy Knuckles feat. Flavor Flav,601
27189,122914,d201e6c0-103d-4a9a-9969-909bd421ddad,The Dubliners,620
27196,457885,cbfd7f01-87c3-44bf-a3a2-fe4dbff20ad2,John Scofield,1971
27240,320151,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,1497
27293,109597,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,Demi Lovato & Cher Lloyd,554
27492,462060,,Juicy J Feat. 2 Chainz & Trina,1984
27500,225881,2ba752f0-cc6e-4472-aeda-00f0b2ca2c10,Meg,1092
27545,56683,,David Bowie & The Tony Visconti Orchestra,316
27632,158314,,DJ Fresh & Sigma Feat: Koko,783
27715,107039,561d854a-6a28-4aa7-8c99-323e6ce46c2a,Miles Davis All-Stars,543
27745,203537,21c9a672-748c-4a16-9763-5c8303a7a583,Louis Armstong & The Commanders,994
27801,444743,6456a893-c1e9-4e3d-86f7-0008b0a3ac8a,Jack Johnson & Ozomatli & G. Love,1903
27892,241756,d9c50e77-7785-42c6-8d32-578a4550d76d,Muddy Waters & Mick Jagger & Keith Richards & Ronnie Wood & Junior Wells and Lefty Dizz,1162
27912,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent feat. Young Buck & Nicole Scherzinger,17
27945,343180,31c3d2e1-da2c-455c-9319-1bdcc22741a7,Taj Mahal & Gregg Allman,1593
27957,200903,019eca5f-b771-45a7-975f-d4cd3c32bc29,Linda Ronstadt & Ann Savoy,983
28023,14569,326a94d1-79a4-4055-8afb-a3e6aa662093,Alan Menken & Howard Ashman,64
28058,127663,17dbd4b4-6e92-4027-a64f-659258f4e775,Michiru Yamane,651
28059,48053,a21318db-f228-4a4d-8bce-6947a62985a5,Bill Frisell Trio,253
28307,193692,,Lata Mangeshkar & Sonu Nigam,951
28347,42407,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney & Wings - www.musicasparabaixar.org,219
28387,360208,24b4aee8-32ed-4163-98f7-55bae67411ae,The Killers Feat. Elton John & Neil Tennant,1644
28408,170376,,Gr4m4tik,849
28440,438990,,Iggy Pop & Nick Cave (feat. Thurston Moore),1881
28497,275473,806b793c-fb2c-401e-be44-f753c0ea2f15,Piero Umiliani,1323
28619,271948,0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,1303
28658,227,,David Guetta feat. Bruno Mars & **KBB**,2
28763,288764,c4efd92a-5692-41d5-91bb-b23d4b75e735,Raul Seixas,1374
28905,299571,,Rolling Stones & Muddy Waters,1417
28916,399329,c0eee88b-47f2-4cd2-ac48-a045e902a432,Ween,1762
28951,196973,4d5447d7-c61c-4120-ba1b-d7f471d385b9,J.Lennon & P.Mc Cartney,966
29117,318456,e204ed91-3684-4561-b29b-d0b53f8459a7,Sick of It All,1489
29393,48610,,BILLY JOEL & SIR ELTON JOHN,259
29414,40453,b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White & Love Unlimited,200
29532,272336,,Pete Namlook & Hubertus Held,1304
29579,24943,,Angerfist & T-junction,119
29694,179065,3fd5eb03-0511-4ea1-a6cb-67e43cfe5db6,Jarek Nohavica,890
29701,56784,,Boyce Avenue & Tiffany Alvord acoustic cover,317
29707,227,,David Guetta f/Sia,2
29732,10326,1de93a63-3a9f-443a-ba8a-a43b5fe0121e,Adele,42
29841,171934,,Gregory Isaacs & Dennis Brown,856
29879,339127,c27cac8e-4c4a-48c0-a4ba-41399b9c176d,Sun Ra & His Intergalactic Research Arkestra,1582
29894,157001,2cd475bb-1abd-40c4-9904-6d4b691c752c,Franz Liszt,776
29903,87999,69ee3720-a7cb-4402-b48d-a02c366f2bcf,"Cure, The",486
29958,235902,00810267-f0ac-45a6-ae99-0b8c9c18f3c2,Moby & Mark Lanegan,1131
30082,11887,7cc9acaa-46c2-4237-a093-9d663f68079e,Afrojack,49
30257,210885,d1785218-d8f4-4a83-a33d-8cf737eef918,Machinedrum,1025
30303,438992,3a052c99-8c18-484a-8beb-9873b4fb3106,Iggy Azalea feat. Rita Ora,1882
30363,179351,,Jason Derulo,893
30461,120937,5f6ab597-f57a-40da-be9e-adad48708203,Dr. Dre feat. Kurupt & Hittman,613
30539,307999,351d8bdf-33a1-45e2-8c04-c85fad20da55,Sarah Vaughan & Clifford Brown,1450
30550,405596,188dcb56-6645-44bf-82cf-8d380ba29cb0,Wyclef Jean&Bob Simmons,1785
30610,441290,eab76c9f-ff91-4431-b6dd-3b976c598020,Infected Mushroom & Berry Sakharof,1892
30637,142847,75bd5186-9d89-4da9-95de-fce055c28895,Errol Garner,716
30648,418668,d14d6daa-0b1e-4ca1-85c1-9c72414dc861,DJ Cam,1840
30747,373892,,Three Six Mafia,1680
30803,53987,25144665-e9ac-416f-aba3-0c8b4ee547d5,Bob Dylan & The Band,297
30823,229444,210769a3-4aca-4199-a2e1-676ef376e078,Michael Jackson & Siedah Garrett,1113
30828,40453,,Barry White & Love Unlimited Orchestra,200
30938,319680,42e1a761-429e-403c-971a-e85c2f748cfa,Silvio Rodríguez,1493
30958,142357,,Eryka Badu & Ziggy Marley,715
30982,11887,7cc9acaa-46c2-4237-a093-9d663f68079e,Afrojack & Matthew Koma,49
31076,185634,,Klaus Schulze & Rainer Bloss,921
31181,436980,0d507b31-3330-4c57-a7ef-272d714b96c4,Hybrid,1876
31203,173505,,Gucci Mane & J Valentine,864
31207,120369,,Gural & Fokus,611
31213,427612,,Hardwell & GTA & Trendsetter - Wild Animals (Bass Remix),1850
31275,229444,210769a3-4aca-4199-a2e1-676ef376e078,"Jackson, Michael & Janet Jackson",1113
31317,165098,68f19808-1f7b-46d4-bd1d-71aaf0f6b267,Gerry Mulligan & Johnny Hodges,822
31322,252479,e4d32f51-bc57-42a4-8165-b80f7a86496d,Nina Hagen & Lene Lovich,1213
31324,164418,a752d086-a265-4968-a882-2f69e9bc8f3b,Queen;George Michael,818
31390,456780,75a72702-a5ef-4513-bca5-c5b944903546,John Legend & Teyana Taylor,1964
31412,75306,1d18e4c5-28c2-4721-a364-cb99b4358102,Ella Fitzgerald & Frank Sinatra,429
31415,355178,c7fe8416-6a18-41dd-b636-3827503c34ea,Eagles,1629
31469,166799,38dd6337-19ae-4793-ab4b-313eff523457,Giorgio Moroder & Joe Esposito,829
31524,111573,6b5fc710-83cc-45ca-94b8-05d7dacee2ba,Deva Premal & Miten,563
31550,386591,20e903b8-4b5f-414a-a467-dd6e46933d3e,Udo Jürgens & Jenny,1728
31725,14052,1138a764-2212-4d0a-b02d-0dc14df91e08,Akon & Ray Lavender,61
31731,309369,0a05119c-34e4-4fbc-a811-b7db1411bc34,Sergio Mendes Feat. will.i.am & Siedah Garrett,1456
31741,220341,afdb7919-059d-43c1-b668-ba1d265e7e42,Marvin Gaye & David Van dePitte,1065
31768,118045,163a0256-f137-4b6f-8922-77941cbb9532,Tiesto & Hardwell,603
31801,235831,d75d1f08-bbb8-4eae-9877-399ca9121197,Mobb Deep & Bob Marley,1130
31833,449992,691b0e9d-9e57-41cf-932d-a3d21b068e75,Jean Sibelius & The Philadelphia Orchestra,1926
31840,271162,2030e776-73b2-4cf8-8c15-813e801f8151,Pendulum,1296
31900,241221,,Mr. Scruff & Mark Rae,1161
31931,9883,,Adam Lambert & Adam Lambert,40
31933,272708,,Pyotr Il'yich Tchaikovsky,1308
31940,120937,5f6ab597-f57a-40da-be9e-adad48708203,Dr. Dre & Jay-Z,613
31996,270517,09007862-6b59-4562-93c6-5387a724a7b0,Sherlock Holmes (Motion Picture Soundtrack),1292
32071,274677,e01646f2-2a04-450d-8bf2-0d993082e058,Phish & Les Claypool,1319
32148,211094,,Mac Miller feat. Action Bronson,1028
32188,232667,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus & John Travolta,1122
32487,144662,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence & Seether,720
32581,245929,5b86eefc-f3b2-4b91-8161-c505869fb17f,Natacha Atlas & David Arnold,1183
32630,466767,,Kaskade & Tiësto,1994
32650,331354,83c84c73-84fa-4668-a75a-7aced8ca34ec,Hank Williams & His Drifting Cowboys,1544
32748,312289,49c43c49-328d-4b14-8a1d-be99cafaec14,Seeed feat. Black Kappa,1470
32888,205573,,Los Lobos & Richie Valenz,1004
32918,246741,,"Nature Sounds & Native American Flute for Relaxing Sleep, Massage, Yoga & Spas",1186
32937,50967,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f,Black Sun Empire,276
32948,191173,650e7db6-b795-4eb5-a702-5ea2fc46c848,Piano Gaga,943
32950,53608,,Bobby Darin & Johnny Mercer,294
32983,118045,163a0256-f137-4b6f-8922-77941cbb9532,Tiësto & Matthew Koma,603
33071,73819,3c3cec7c-97ea-4fc9-bfd7-813bbb9add44,Charlie Parker & Dizzy Gillespie,416
33075,29427,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Artic Monkeys,144
33143,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,David Guetta & Glowinthedark feat. Harrison,2
33433,81036,dacc2d64-7e59-42a8-87a9-10c53919aff2,Clean Bandit & The BBC Philharmonic,455
33560,50967,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f,Black Sun Empire & Eye-D,276
33611,241756,d9c50e77-7785-42c6-8d32-578a4550d76d,Muddy Waters & The Rolling Stones,1162
33763,451431,,Jerry Lee Lewis & Chuck Berry & Keith Richards,1933
33790,339127,c27cac8e-4c4a-48c0-a4ba-41399b9c176d,Sun Ra And His Solar Arkestra & Alton Abraham,1582
34031,126872,,Ryuichi Sakamoto & Kazumi Watanabe,645
34049,400561,0307edfc-437c-4b48-8700-80680e66a228,Whitney Houston feat. Faith Evans & Kelly Price,1767
34074,226861,,Melt Banana,1094
34107,125614,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,Method Man feat. Cappadonna & Streetlife,633
34137,88074,,Curren$y & Jet Life,487
34142,8102,,Above & Beyond pres. Tranquility Base,31
34223,309487,065115b8-218c-4f37-aab5-395719f39595,Scala,1457
34284,409271,800760de-bdf8-43a2-8fe0-44a2401a5515,Young Thug,1803
34358,173423,66da25f9-1534-4dd1-b88c-718bc24e1ccd,Guano Apes,863
34366,17514,4bd95eea-b9f6-4d70-a36c-cfea77431553,Alice In Chains with Pearl Jam,80
34497,250614,,Nickelback f/Kid Rock,1205
34566,123386,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,Duke Ellington & Coleman Hawkins,621
34660,180468,f0ed72a3-ae8f-4cf7-b51d-2696a2330230,Keith Richards & Charlie Watts,899
34828,396749,,W&W vs. Wezz Devall,1754
34952,114580,,Diplo &  GTA,592
34993,299027,0192fd37-d84e-4713-ab57-ae3b2f97ef12,Hans-Joachim Roedelius,1415
35189,33315,495cdb93-5d7e-4150-8f50-02a1242c3bb5,Astrud Gilberto & Chet Baker,167
35278,200939,8d3c6a3c-4d97-455c-ad07-3fefc0172861,Udo Lindenberg & Das Panik-Orchester,984
35379,50967,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f,Black Sun Empire & Corrupt Souls,276
35475,31464,070d193a-845c-479f-980e-bef15710653e,Prince & 3rdEyeGirl,157
35589,89028,1b8f2382-885c-4fd2-b3d3-3ff55ba260e8,D,493
35629,67825,3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,389
35684,385714,6f1de078-6684-4792-820d-2ffad64c15ed,two doors cinema club,1720
35817,190138,2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue & Jason Donovan,938
35900,195723,,Lee 'Scratch' Perry,957
35920,232667,,Miley Cyrus & Cobra Startship,1122
35928,259883,50cda094-69f1-4141-b2d6-515b9e15d2be,Orchestral Manoeuvres in the Dark,1242
36017,325895,,Solarstone & Hannah Magenta,1528
36148,289730,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,Royksopp & Robin,1377
36309,109,,BT & Au5,0
36572,31356,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley/The Jordanaires,155
36598,270517,09007862-6b59-4562-93c6-5387a724a7b0,Hans Zimmer & Nick Glennie-Smith,1292
36619,374349,633144f8-918d-48ae-86c2-10e3d588628f,T.I. & Jay-Z Feat. Kanye West & Lil Wayne,1683
36629,334341,,Steve Aoki & Laidback Luke feat. Lil Jon,1556
36704,107547,732bb732-4334-4128-b76a-e130b369c996,Dżem,545
36721,296491,,R. Kelly featuring T-Pain & Keyshia Cole,1401
36728,456780,75a72702-a5ef-4513-bca5-c5b944903546,John Legend,1964
36742,75252,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea & Hiromi,428
36789,298991,a35237a0-4f47-40a6-b6f3-1e786db23402,Rod Stewart & P.P. Arnold,1414
36968,262548,169c0d1b-fcb8-4a43-9097-829aa7b39205,Ornette Coleman,1255
37060,140846,,- enrique iglesias & romeo santos ft. roberto tapia,705
37191,371751,707622da-475f-48e1-905d-248718df6521,The Wedding Present,1667
37209,418280,,Django Reinhardt Trio,1837
37228,120605,,Drake & 9Th Wonder,612
37343,208250,,Luciano Pavarotti & Julio Iglesias,1012
37397,85732,96c1edac-1011-4cb8-882c-27248de35071,The Cramps,475
37434,448780,b5a6ea29-3065-4869-ac66-a44002e55d4d,Jazzanova & Phonte Coleman,1923
37702,234831,,Missy Eliott,1128
37753,263631,99acd557-c4e2-4086-9be9-85f57184dadc,O.S.T.R. & Marco Polo,1260
37771,3452,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac & The Notorious B.I.G.,9
37815,168705,3648db01-b29d-4ab9-835c-83f6a5068fe4,Godspeed You Black Emperor!,839
37816,14052,,Akon & DJ Sam,61
37937,30345,,Armin Van Buuren & Snow Patrol,150
38095,206973,,Love & Light,1009
38109,191960,0d4bc6e5-2a3e-4fdf-8bbf-59ad0bc374d7,Lamb & Damien Rice,947
38164,269750,05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon & Linda Ronstadt,1287
38322,431548,,Hey & ???,1861
38380,31356,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,155
38520,263077,,The Oscar Peterson Trio,1257
38523,88720,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,491
38531,180468,,Keith Richards & Toots & The Maytals,899
38622,158962,b847e9d2-c931-4daf-900c-42c7b2c42e16,Front Line Assembly,786
38636,245930,,Harry Gregson-Williams & David Buckley,1184
38650,272336,322ce90f-5353-434e-984e-5f1c1257f195,Pete Namlook & Pascal F.E.O.S.,1304
38681,84753,,Connie Francis & The Kids Next Door,473
38685,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,David Guetta - Rihanna,2
38717,403590,,"Wiz Khalifa, Curren$y & Big Sean",1782
38967,192147,b7539c32-53e7-4908-bda3-81449c367da6,Lana Del Rey (www.hitov.ru),949
39113,169922,e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz,845
39119,120605,7cf5af7a-afa0-4dca-9473-a13508c64e9d,Drake feat. The Weeknd,612
39153,273056,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh & Mick Jagger,1311
39164,62444,10a9ff92-9637-4498-afea-7044b2ab0dc0,Busta Rhymes & Rampage The Last Boy Scout,359
39213,276626,,Pitbull & Ne Yo,1329
39228,302401,b09ced80-aa65-43c1-9aa7-58b1e982eada,Rudimental ft John Newman & Alex Clare,1429
39253,305798,,Sam & Kitty,1441
39318,415063,,"Daft Punk, Pharrell Williams & Stevie Wonder",1824
39337,459788,,Jose Gonzalez & Common,1977
39371,415063,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk & Pretty Lights,1824
39391,303603,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,1433
39419,193692,,Lata Mangeshkar & Udit Narayan,951
39439,202082,9b106beb-12b5-4525-8025-42e295a2b90a,Little Feat,991
39443,336778,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes & Jack White,1574
39477,11887,7cc9acaa-46c2-4237-a093-9d663f68079e,Afrojack & Chris Brown,49
39498,295302,,The Specials Featuring Rico,1395
39530,152391,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,Flaming Lips,747
39809,413961,5f3b32e5-efb5-4096-9260-587c155e50b7,Cosmic Gate & Alana Aldea,1818
39887,124222,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,Queen & Elton John,627
39892,44964,,Ben Webster & Buck Clayton,233
39917,229135,611700cf-27f0-4dc9-ae80-c513a767853e,Michael Bublé & Holly Palmer,1110
39953,97375,0564d908-14b4-4d32-b405-7af6972184f4,Чайковский,516
40136,54345,237ef8d3-c32e-4cd9-8995-0b8886851a72,BOB SINCLAR & CUTEE B FEAT. GARY PINE & DOLLARMAN,301
40166,413961,5f3b32e5-efb5-4096-9260-587c155e50b7,Cosmic Gate & JES,1818
40183,60368,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,Bruno Mars & Mark Ronson,341
40202,252528,2944824d-4c26-476f-a981-be849081942f,Nina Simone & Postal Service,1214
40331,274155,45908599-e061-434f-a900-dd2df7931beb,Philip Glass & Cornelius,1318
40399,103018,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,The Citizens of Halloween,528
40440,396749,,W&W & Ben Gold,1754
40560,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,David Guetta & Showtek feat. Elliphant & Ms. Dynamite,2
